,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
G2084,4.0,19.0,134.0,25.0,12.0,30.0,3.0,6.0,5.0,9.0,4.0,6.0,6.0,1.0,2.36,1.0,17.0,8.0,1.0,2.0,9.0,22.0,4.0,1.0
G2085,4.17,2.0,10.0,1.0,3.24,10.0,6.8,6.58,1.0,9.76,3.46,2.0,5.08,2.0,1.0,2.0,5.32,3.31,1.27,4.06,1.27,3.02,1.0,1.09
G2086,1.0,8.0,21.0,24.0,3.0,1.0,11.0,3.0,5.0,6.0,95.0,6.0,1.56,2.0,1.0,1.0,3.42,20.0,5.29,4.0,10.0,2.0,3.23,3.0
G2087,1413.58,6790.0,1064.0,86.0,2824.0,801.58,3765.0,988.0,133.0,616.0,243.0,920.0,418.0,984.0,1001.0,1676.42,1243.0,4155.0,1726.63,3430.71,2974.0,614.0,1006.0,3854.0
G2088,703.0,561.0,555.0,52.0,1156.0,438.0,386.0,110.0,96.0,639.0,394.0,176.0,324.0,671.0,658.02,819.0,836.0,2366.0,970.0,806.0,2275.0,483.65,1297.72,2157.0
G2089,1223.0,537.0,3787.0,339.0,402.0,952.0,709.0,111.0,265.0,144.0,243.0,264.0,667.0,130.0,1110.0,363.0,645.0,235.0,921.0,267.0,569.0,157.0,500.0,529.0
G2090,423.0,148.0,169.0,98.0,183.0,615.0,347.0,348.0,497.0,115.0,187.0,126.0,32.0,122.0,158.0,222.0,15.0,79.0,2.98,96.0,96.0,206.0,246.0,813.0
G2091,2284.99,13227.78,11825.92,363.0,5843.74,3459.7,3559.67,1689.41,854.95,1378.89,663.0,599.78,1988.0,1505.99,1530.0,3853.85,976.71,10840.81,1801.84,3017.87,13142.85,994.83,2583.63,3249.46
G2092,759.0,1760.0,6222.0,1110.0,6170.0,5195.0,11037.0,210.0,918.0,463.0,688.0,2451.0,9.25,13.0,1872.0,1.07,13.0,4.28,16.0,7.33,9.0,1.0,2737.0,7.3
G2093,8.06,5.0,22.0,23.0,1.48,1.37,4.0,2.9,1.0,3.02,2.0,3.75,9.85,7.43,2.16,7.03,6.52,3.99,8.93,3.02,9.27,8.68,8.84,7.66
G2094,1176.0,1018.0,701.0,122.0,70.0,76.0,242.0,321.0,146.0,961.0,232.0,443.0,781.0,24.0,331.0,250.0,9.0,40.0,124.0,140.0,8.93,525.0,166.0,201.0
G2095,6.0,4.0,12.0,3.0,6.0,169.0,12.0,10.0,7.0,16.0,12.0,11.0,5.46,9.59,5.33,8.37,7.6,50.0,1.8,71.0,6.3,38.0,9.0,222.0
G2096,2.54,5.47,3.0,2.88,9.75,3.57,3.16,2.91,2.03,1.6,1.48,7.49,5.23,2.74,4.03,2.24,2.0,6.37,6.16,5.72,5.03,2.17,1.0,9.43
G2097,4.2,4.39,1.0,2.61,1.0,1.14,5.7,9.25,2.62,5.15,9.15,4.42,2.0,3.25,6.96,1.92,2.0,4.56,2.12,7.35,3.0,1.98,1.97,2.57
G2098,35.0,72.0,367.0,59.0,49.0,88.0,228.0,29.0,31.0,10.0,41.0,17.0,9.0,5.86,7.79,5.66,7.79,4.46,4.26,9.45,2.55,7.81,2.42,1.69
G2099,2088.97,955.99,1288.0,331.96,1329.99,946.99,902.0,212.0,212.0,313.0,272.0,450.0,180.0,414.0,865.0,375.0,245.0,1258.99,487.0,594.0,146.0,1230.0,803.0,1208.99
G2100,5.47,2.12,1.0,4.02,5.53,4.25,3.91,1.88,4.0,3.02,4.24,9.94,8.92,9.6,6.29,5.58,8.0,5.64,9.81,1.11,9.89,3.01,3.05,5.08
G2101,51.18,25.84,30.8,9.0,25.28,30.74,7.65,2.0,1.14,8.25,6.72,4.0,3.52,54.13,12.35,1.0,9.99,21.29,21.94,26.88,4.69,128.16,95.21,281.7
G2102,41.0,127.2,50.33,111.52,20.0,70.08,113.61,41.73,96.0,39.76,30.82,34.6,2.0,7.0,22.39,8.49,6.49,3.97,63.32,1.0,11.0,8.77,1.09,1.0
G2103,28.0,4.32,49.0,23.0,8.69,1.0,5.09,8.35,3.77,4.78,3.14,3.5,2.0,7.19,5.66,4.8,1.0,6.11,3.97,1.27,7.57,8.82,6.0,1.25
G2104,4.0,2.86,4.99,2.0,1.0,3.01,7.53,1.8,3.18,1.0,1.9,1.52,7.42,5.25,5.79,4.14,5.14,2.03,7.79,4.04,1.85,9.62,6.34,6.39
G2105,3063.0,4052.0,3963.0,780.0,3002.0,2510.0,3599.0,550.0,355.0,333.0,443.0,1305.0,871.0,1603.0,6588.0,2328.0,2946.0,2296.0,2788.0,2902.0,796.0,1885.0,3559.0,3492.0
G2106,2.06,6.0,1.15,1.0,6.0,6.0,4.0,4.0,2.38,8.0,8.78,9.0,5.55,8.08,2.64,1.7,7.54,7.02,9.97,3.18,1.35,9.7,6.0,8.07
G2107,6.27,2.66,1.0,3.23,3.05,7.87,3.43,8.5,6.67,8.26,7.17,6.47,6.63,3.83,4.86,1.42,7.39,3.83,9.75,2.8,5.51,5.79,7.76,4.39
G2108,1.0,1.61,4.0,2.99,2.0,9.49,1.0,1.0,3.0,1.0,3.0,9.04,1.0,2.48,1.26,8.29,5.02,4.32,23.0,1.0,11.0,7.04,1.8,65.0
G2109,58.0,111.0,48.51,47.91,95.61,158.41,301.0,71.0,57.0,158.92,34.0,246.0,5.0,2.0,9.99,1.43,1.37,1.0,3.52,54.0,7.17,35.0,121.0,25.72
G2110,60.0,424.0,575.0,408.0,379.0,524.0,717.0,35.0,82.0,40.0,26.0,45.0,12.0,9.0,118.0,280.0,91.0,1199.0,556.0,84.0,93.0,114.0,575.0,2.0
G2111,3.58,3.37,9.0,7.95,3.81,1.0,1.0,6.5,2.0,5.03,1.52,8.44,4.15,5.95,8.45,5.87,7.66,3.0,5.92,1.0,1.0,8.0,2.0,2.65
G2112,306.0,18.0,72.0,47.0,101.0,51.0,345.0,471.0,72.0,347.0,245.0,240.0,922.0,713.0,1909.0,1355.97,882.0,258.0,1572.0,2710.0,2060.0,517.0,655.0,1090.0
G2113,303.0,129.04,489.12,52.0,350.2,355.06,276.0,80.0,78.0,90.0,66.0,112.05,69.03,326.03,243.0,118.0,81.0,493.84,48.0,237.0,117.0,35.12,218.24,145.0
G2114,4.77,4.88,2.0,2.0,2.64,3.58,3.39,3.57,4.8,3.81,7.28,9.68,3.48,6.5,2.0,9.57,6.41,8.23,4.66,1.0,4.61,9.72,2.34,3.93
G2115,1.0,2.0,9.0,14.0,2.0,18.0,8.0,6.0,5.0,2.0,16.0,4.0,5.29,4.51,4.36,7.64,2.16,3.22,1.29,4.31,9.19,4.73,3.99,2.16
G2116,208.0,11.0,42.0,50.0,152.0,54.0,123.0,17.0,4.0,15.0,47.0,25.0,162.0,26.0,625.0,777.0,714.0,125.0,182.0,114.0,63.0,111.0,147.0,42.0
G2117,32.0,42.0,166.0,6.0,33.0,33.0,152.0,21.0,19.0,13.0,13.0,37.0,10.0,30.0,9.96,2.0,2.0,2.18,4.52,4.85,29.0,8.62,20.0,4.45
G2118,94.0,27.0,126.0,4.31,47.0,27.0,35.0,1.0,2.0,7.0,5.0,6.0,5.0,21.0,129.0,60.0,52.0,51.0,41.0,168.0,8.0,144.0,104.0,456.0
G2119,410.0,341.0,103.0,58.0,114.0,145.0,166.0,349.0,87.0,35.0,77.0,59.0,17.0,76.0,146.0,27.0,9.0,13.0,3.99,1170.0,142.0,479.0,242.0,233.0
G2120,641.0,86.0,776.67,77.0,31.0,76.0,114.0,18.0,111.0,29.0,113.82,52.0,703.97,40.0,544.0,469.0,6.0,56.0,103.0,1.0,97.0,1.44,216.0,7.31
G2121,59.0,177.0,159.0,62.0,94.0,171.0,87.0,2.0,6.0,11.0,5.0,9.0,13.0,79.0,115.0,69.0,58.0,68.0,58.0,241.0,12.0,178.0,248.0,366.0
G2122,62.0,13.0,10.0,1.0,2.0,14.0,16.0,4.0,1.0,2.0,8.0,6.0,1.0,3.0,33.0,1.0,5.0,6.88,6.0,24.0,3.0,9.0,42.0,58.0
G2123,1.0,3.0,5.0,9.0,1.0,5.37,5.88,3.98,1.24,3.0,1.5,2.0,1.0,9.99,1.18,2.28,2.66,2.73,3.0,1.72,2.0,3.52,5.0,5.78
G2124,1.97,2.56,3.73,2.96,2.94,6.14,1.18,7.71,7.24,6.37,1.04,7.42,1.0,8.0,7.78,9.79,52.0,3.0,220.0,15.0,9.71,1.9,8.0,3.49
G2125,30.0,173.0,174.0,233.0,49.0,126.0,53.0,12.0,139.0,64.0,409.0,46.0,6.0,11.0,103.0,6.33,13.0,34.0,49.0,269.0,13.0,104.0,183.0,52.0
G2126,26.0,12.0,12.0,11.0,13.0,28.0,15.0,8.0,10.0,6.26,1.0,1.12,2.0,1.0,1.0,8.58,7.15,6.88,4.86,59.0,50.1,155.0,4.2,7.24
G2127,9.46,7.86,2.88,3.99,9.25,7.82,8.16,1.79,8.01,9.84,6.25,8.1,9.49,4.34,6.29,7.54,8.04,6.97,1.07,1.24,8.6,3.56,8.77,7.96
G2128,2.0,4.0,18.0,75.0,36.0,5.0,16.0,5.0,21.0,3.0,4.0,5.0,1.36,5.85,1.9,3.72,1.0,5.28,5.15,9.97,9.59,3.19,1.06,4.13
G2129,1.0,2.71,2.0,12.0,6.75,2.91,89.0,1.3,2.89,6.36,1.0,8.0,7.05,174.0,9.03,1.87,2.0,5.78,8.76,1.0,3.42,2.6,1.0,3.27
G2130,795.0,1446.0,1692.0,689.0,4175.0,2346.0,1888.0,97.0,92.0,98.0,161.0,162.0,100.0,246.0,656.0,3325.0,1710.0,2227.0,874.0,2475.0,88.0,703.0,3404.0,1631.0
G2131,9.2,9.8,2.73,1.0,1.0,2.0,2.34,9.66,2.0,1.86,1.54,1.1,9.25,6.28,45.0,3.67,7.02,5.39,3.13,7.34,8.86,1.79,13.0,4.63
G2132,2.53,1.0,1.0,1.3,1.86,2.0,8.98,3.0,2.77,2.0,1.0,5.48,7.96,4.6,9.06,8.2,4.45,3.12,5.17,6.13,9.85,4.11,1.09,2.25
G2133,250.0,432.0,450.0,98.0,153.0,396.0,204.0,46.0,47.0,53.0,70.0,73.0,404.0,552.0,637.0,600.0,747.0,474.0,607.0,373.0,529.0,283.0,555.0,915.0
G2134,238.0,62.65,189.0,15.0,31.0,187.64,38.86,2.0,5.51,8.0,6.0,6.0,11.0,28.42,149.0,41.32,12.0,126.73,73.35,161.97,3.0,316.55,243.51,456.52
G2135,561.0,837.0,422.0,216.0,218.0,470.0,326.0,227.0,137.0,257.0,279.0,289.0,270.0,488.0,925.0,565.0,390.0,173.0,400.0,784.0,798.0,771.0,932.0,775.0
G2136,155.0,731.0,165.0,130.0,356.0,292.0,168.0,14.0,10.0,11.0,6.0,29.0,10.0,36.0,64.0,178.0,19.0,107.0,19.0,296.0,6.0,350.0,93.0,512.0
G2137,8.5,1.48,8.97,1.66,8.19,4.36,7.5,1.87,7.38,9.54,7.31,7.86,8.96,5.8,8.91,7.55,6.48,5.49,7.18,5.26,4.08,5.67,1.0,1.0
G2138,1.0,7.34,2.79,8.0,1.0,1.88,6.35,6.27,5.63,1.0,1.0,4.69,9.47,7.02,3.25,8.04,1.35,2.82,3.82,1.0,5.48,1.0,5.72,9.6
G2139,1.39,8.32,41.0,1.33,2.38,2.0,4.15,9.66,7.0,1.0,1.0,4.43,7.86,1.85,3.65,7.84,6.57,15.0,3.43,7.2,2.31,8.18,8.6,2.3
G2140,2.0,3.15,4.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,9.04,2.0,4.0,1.0,4.9,1.0,6.01,3.0,2.52,7.0,43.0,43.0,4.0
G2141,734.0,194.0,129.0,119.36,112.56,136.0,83.54,46.0,55.05,78.0,90.0,67.0,265.0,243.0,253.49,183.0,343.0,191.0,202.0,97.0,321.0,174.0,263.0,202.0
G2142,32.0,40.0,18.0,71.0,11.0,34.0,26.0,7.0,10.0,5.0,33.0,13.0,10.0,7.0,48.0,18.0,4.0,3.0,2.37,104.0,5.41,18.0,62.0,6.79
G2143,3.32,11.0,9.0,5.0,2.0,32.0,2.0,7.01,2.0,3.0,6.29,1.0,3.59,5.0,4.96,2.17,10.0,5.0,6.69,2.0,5.0,12.0,3.0,8.0
G2144,4.0,3470.0,297.0,191.0,8224.0,735.0,2046.0,1502.0,33.0,4971.0,1061.0,2211.0,13.0,7831.0,2400.0,3551.0,13394.0,2301.0,2898.0,3820.0,936.0,9881.0,2224.0,24973.0
G2145,24.0,132.0,105.0,45.0,139.0,206.0,71.0,15.0,46.0,8.0,9.0,11.0,1.0,36.0,21.0,17.0,54.0,29.0,5.0,34.0,15.0,382.0,70.0,75.0
G2146,231.33,253.53,96.26,101.32,122.36,214.66,71.44,83.0,22.35,37.0,37.66,57.79,16.24,29.0,134.68,29.49,44.0,32.0,49.0,10.0,14.0,29.0,13.63,182.0
G2147,822.0,475.0,894.0,403.0,474.0,628.0,537.0,335.0,218.0,49.0,172.0,255.0,612.0,2292.0,776.0,696.0,233.0,890.0,443.0,1462.0,981.0,903.0,1192.0,1257.0
G2148,6.3,1.29,1.0,11.0,6.94,6.76,411.0,5.75,3.59,4.95,1.84,3.08,9.38,8.18,7.6,2.4,1.0,4.76,122.0,5.68,8.95,7.57,6.18,6.36
G2149,524.0,851.0,545.0,202.0,286.0,546.0,340.0,204.0,178.0,361.0,371.0,454.0,499.0,779.0,959.0,474.0,801.0,473.0,526.0,1493.0,1086.0,1554.0,1835.0,3299.0
G2150,4.12,7.24,13.0,3.04,4.0,1.0,1.0,2.66,9.51,8.52,9.4,7.4,8.35,4.0,8.48,1.68,6.36,5.68,6.94,6.95,3.87,9.43,1.2,3.71
G2151,1762.0,16451.0,1476.0,438.0,2805.0,1518.0,783.0,572.0,258.0,311.0,823.0,868.0,928.0,5755.0,2939.0,726.0,7435.0,1005.0,1255.0,4669.0,2388.0,2068.0,3234.0,7679.0
G2152,1972.0,1322.0,2427.0,443.0,869.0,1823.0,826.0,699.0,1422.0,1892.0,2776.0,3674.0,809.0,1222.0,6149.0,1313.0,1482.0,1781.0,837.0,9383.0,3911.0,16511.0,5093.0,10776.0
G2153,1.0,3.0,556.0,24.0,6.0,3.0,32.0,137.0,8.0,8.0,6.0,15.0,7.0,5.55,7.33,1.0,3.33,6.55,3.55,9.88,6.76,5.74,2.39,4.74
G2154,2.0,3.0,8.0,3.0,3.0,1.0,3.0,2.19,1.0,8.93,2.79,1.0,4.94,8.44,5.19,3.72,4.1,2.63,7.46,2.78,1.0,6.95,5.08,5.31
G2155,705.0,2.0,1259.0,8.23,8.0,61.0,112.0,368.0,218.0,8.19,2.0,209.0,146.0,4.6,5.77,4.95,5.0,2.62,8.89,559.0,2035.0,4.47,1.42,519.0
G2156,1.0,5.0,14.0,43.0,5.0,1.0,3.71,1.0,8.03,1.0,1.0,2.0,1.0,3.0,1.84,2.68,4.0,2.0,6.16,1.0,8.56,3.35,6.13,6.55
G2157,171.0,910.0,313.0,127.0,591.0,4350.0,682.0,7235.0,10395.0,361.0,621.0,379.0,86.0,102.0,16.0,18.0,3.0,585.0,6.48,354.0,2237.0,3715.0,2739.0,411.0
G2158,132.0,131.0,243.0,139.0,57.0,167.0,166.0,46.0,67.0,21.0,58.0,50.0,38.0,2.53,14.0,62.0,1.0,12.0,41.0,5.1,5.37,4.5,25.0,5.77
G2159,68.0,9.0,55.0,36.0,26.0,14.0,11.0,4.0,7.0,3.0,3.0,16.0,8.0,1.0,3.0,6.0,40.0,8.0,6.0,2.91,24.0,6.0,3.0,14.0
G2160,277.0,276.0,245.0,36.0,184.0,92.0,142.0,124.0,125.0,218.0,110.0,275.0,639.0,112.0,278.0,266.0,316.0,305.0,173.0,409.0,639.0,470.0,265.0,757.0
G2161,306.0,123.0,112.0,115.0,25.0,125.0,63.0,19.0,50.0,24.0,220.0,100.0,328.0,39.0,428.0,707.0,88.0,379.0,269.0,113.0,102.0,112.0,210.0,378.0
G2162,1.14,10.0,6.81,41.0,7.13,4.3,1.0,1.6,1.0,1.0,1.0,3.0,1.57,3.17,5.03,6.7,1.15,2.43,6.9,7.63,5.36,7.87,2.0,7.03
G2163,3582.0,1.0,1095.0,254.0,61.86,8.0,178.11,4.0,14.0,162.0,90.0,3.0,714.0,44.0,3828.17,2129.34,28.0,593.15,5469.64,3.41,9.09,9.41,2117.34,82.0
G2164,125.0,134.0,72.0,56.0,76.0,164.0,103.0,5.0,15.0,8.0,20.0,11.0,8.0,86.0,167.0,126.0,62.0,53.0,58.0,250.0,44.0,41.0,104.0,179.0
G2165,231.0,108.0,131.0,67.0,132.0,146.0,107.0,98.0,17.0,23.0,98.0,46.0,43.0,19.0,200.0,142.0,10.0,206.0,95.0,514.0,71.0,74.0,370.0,180.0
G2166,5.12,1.0,5.0,2.0,1.0,3.68,3.13,8.96,3.93,5.44,1.0,1.0,2.66,2.0,2.36,5.26,2.0,7.7,5.0,9.94,3.9,8.52,8.38,39.0
G2167,135.73,123.39,146.98,114.58,211.31,129.81,138.49,41.8,69.94,44.72,68.69,73.43,33.57,13.63,248.22,181.25,230.19,20.94,26.68,89.66,21.35,52.02,274.99,73.07
G2168,51.62,68.95,477.88,134.11,1062.62,778.55,855.38,89.93,329.52,272.54,260.36,1157.49,9.96,3.28,4.95,1.84,1.44,8.99,2.29,2.04,7.11,5.18,206.51,2.66
G2169,143.0,317.0,552.0,48.0,295.0,264.0,226.0,8.0,8.0,23.0,24.0,23.0,18.0,70.0,114.0,93.0,98.0,64.0,302.0,146.0,27.0,261.0,256.0,116.0
G2170,2.64,9.84,7.34,3.0,8.98,6.68,6.02,9.69,1.59,3.14,2.79,6.2,5.46,7.45,8.03,7.36,8.52,9.68,1.43,7.64,9.88,5.53,7.31,8.45
G2171,124.0,481.0,76.0,10.0,113.0,72.0,51.0,11.0,20.0,154.0,55.0,58.0,69.0,316.0,222.0,106.0,293.0,149.0,2201.0,2750.0,274.0,1644.0,5152.0,1747.0
G2172,5.97,7.58,2.31,11.0,4.02,27.04,3.84,5.08,1.38,9.02,3.4,1.0,1.0,1.96,3.39,6.0,3.0,2.01,21.0,8.93,4.55,14.0,13.0,2.5
G2173,5.55,4.36,2.0,4.6,1.28,7.51,8.73,4.67,2.0,2.69,3.57,8.47,5.63,7.31,4.13,4.67,3.87,3.94,7.74,9.15,1.68,5.26,9.33,6.05
G2174,12.0,23.0,119.0,12.0,16.0,29.0,168.0,5.0,27.0,3.0,3.0,3.0,5.77,9.09,3.43,2.12,2.0,8.92,5.19,1.73,4.63,5.86,1.51,1.68
G2175,119.0,472.74,234.0,28.0,599.01,538.0,778.95,176.01,235.03,26.0,29.0,75.0,5.0,6.0,1.0,16.0,4.45,8.08,1.95,1.0,6.79,3.39,10.0,4.24
G2176,112.0,2.73,4956.33,44.14,26.02,15.14,1625.81,2.0,4.0,327.77,20.06,22.0,1437.0,264.0,9562.1,5983.82,206.0,2430.23,76616.74,1500.0,17.0,7.0,10894.63,1621.0
G2177,200.37,271.77,261.58,123.0,171.0,196.0,144.0,70.45,41.03,65.68,90.77,116.44,53.39,406.0,292.41,120.21,171.0,253.91,168.0,674.09,268.59,624.11,526.36,1061.91
G2178,384.0,1.95,3984.67,3147.86,796.98,79.86,49.19,15.0,199.0,1361.23,632.94,15.0,544.0,409.0,34313.9,32736.06,750.0,2396.77,330.25,563.0,9.0,157.0,1550.37,23.0
G2179,360.0,72.0,307.0,148.0,27.0,141.0,122.0,35.0,30.0,73.0,75.0,75.0,164.0,11.0,262.0,241.0,5.0,64.0,36.0,96.0,79.0,106.0,157.0,59.0
G2180,1.0,1.0,7.91,3.0,1.41,16.8,2.0,3.0,6.19,257.94,8.0,18.0,2.89,2.16,8.18,9.47,3.64,9.72,3.58,4.35,6.46,29.52,7.79,1.0
G2181,936.0,635.0,346.0,89.0,285.0,386.0,464.0,124.0,191.0,121.0,208.0,222.0,500.0,124.0,1106.0,506.0,465.0,175.0,146.0,487.0,379.0,475.0,806.0,364.0
G2182,2.96,2.63,29.0,2.0,1.0,5.77,9.87,5.21,5.64,1.32,5.94,5.19,1.98,7.53,25.0,7.0,12.0,7.21,6.6,277.0,6.0,4.36,1.89,7.34
G2183,49.0,290.0,167.0,138.0,423.0,243.0,610.0,283.0,126.0,71.0,211.0,335.0,24.0,180.0,154.0,220.0,186.0,6.0,112.0,307.0,46.0,66.0,96.0,941.0
G2184,7.0,8.8,4.0,4.39,6.53,1.0,2.0,8.27,3.39,1.24,6.64,6.79,1.0,1.07,5.03,9.69,9.8,2.68,2.0,4.23,6.85,1.0,6.7,1.24
G2185,8.0,2.0,5.88,7.0,1.0,2.0,2.0,9.54,1.0,1.0,2.0,3.0,6.41,1.75,1.45,5.62,1.0,5.63,3.85,7.63,2.0,8.35,13.0,6.38
G2186,1.0,7.09,1.39,4.0,3.38,1.6,1.29,4.3,8.79,1.26,1.0,6.14,8.85,6.29,1.28,2.44,7.41,7.16,6.95,5.43,4.51,6.51,4.85,8.17
G2187,87.0,157.0,77.0,16.0,171.0,174.0,135.0,10.0,13.0,15.0,17.0,33.0,3.0,48.0,19.0,3.17,20.0,106.0,12.0,7.0,36.0,16.0,86.0,1.0
G2188,22.0,3.0,4.0,31.0,5.0,5.79,4.91,5.19,5.0,2.0,4.0,1.0,11.0,3.8,4.06,6.68,8.2,5.36,1.2,4.6,2.4,5.09,3.53,7.14
G2189,353.0,2004.0,1083.0,397.0,454.0,899.0,3521.0,248.0,1659.0,331.0,552.0,463.0,463.0,6.38,509.0,1.0,9.22,3.0,4.58,3.0,7.87,5.0,509.0,4.83
G2190,75846.01,36558.04,39844.48,15102.57,46373.85,51943.93,50450.83,36911.59,39036.92,57939.86,75810.6,43369.16,33694.36,29855.42,62765.66,125005.06,39689.49,72742.14,39494.13,114308.64,34839.6,70432.04,150211.81,127787.54
G2191,975.0,884.0,702.0,247.0,897.0,847.0,479.0,170.0,220.0,295.0,203.0,231.0,1171.0,2071.0,1115.0,687.0,2050.0,826.0,871.0,1227.0,2707.0,1954.0,1455.0,2038.0
G2192,329.0,1222.0,1740.0,376.0,2140.0,15535.0,2343.0,1262.0,1780.0,23.0,84.0,98.0,101.0,517.0,209.0,403.0,187.0,7612.0,300.0,17172.0,191.0,7191.0,5858.0,3841.0
G2193,11.0,177.0,21.0,38.0,57.0,82.0,184.0,38.0,121.0,59.0,74.0,76.0,5.0,31.0,29.0,23.0,91.0,49.0,176.0,20.0,20.0,49.0,196.0,169.0
G2194,518.85,69.51,639.41,52.0,141.96,94.57,96.23,57.4,32.67,8.26,13.55,12.04,38.42,32.73,31.07,38.89,29.2,97.14,70.38,61.95,224.32,43.0,19.51,75.94
G2195,8.0,3.37,1.0,1.0,1.0,4.95,1.0,8.81,1.0,3.1,10.26,1.79,2.01,1.0,9.77,8.28,4.78,6.31,4.75,9.09,3.7,8.21,6.86,6.74
G2196,7.76,2.0,6.24,6.64,4.48,2.66,1.0,7.39,2.53,1.51,9.83,1.0,5.07,4.61,5.68,7.04,5.34,8.2,1.62,1.0,1.88,7.27,6.69,9.54
G2197,8.0,3.0,46.0,1.0,5.0,115.0,23.0,2.0,8.0,1.0,3.0,2.0,1.0,10.0,26.0,9.0,30.0,76.0,20.0,50.0,20.0,125.0,136.0,233.0
G2198,1.0,4.48,3.7,6.0,7.26,2.0,5.0,4.94,8.41,43.0,1.0,9.55,8.66,5.54,5.3,1.25,1.28,4.72,262.0,4.51,1.0,7.02,1.44,2.1
G2199,9.0,31.0,281.23,51.0,128.68,598.33,55.0,10.0,29.0,14.0,2.0,16.0,1.0,92.0,1.58,6.0,27.0,457.0,6.82,127.0,30.0,84.02,104.0,5.95
G2200,160.0,151.0,145.0,36.0,128.0,49.0,22.0,497.0,68.0,785.0,244.0,388.0,189.0,2397.0,664.0,7.0,58.0,68.0,5.99,326.0,63.0,1053.0,1094.0,776.0
G2201,140.0,156.0,260.17,42.0,73.25,23.0,98.0,70.0,36.0,64.0,82.0,88.0,88.0,45.0,160.0,45.0,64.0,41.0,37.0,224.09,104.0,43.0,142.0,272.0
G2202,59.0,7.0,5.0,3.32,2.39,1.0,1.0,2.0,2.03,1.0,5.87,7.53,4.31,1.0,1.0,8.72,5.66,5.34,3.41,2.0,2.53,1.0,2.94,6.99
G2203,19.94,18.09,11.12,20.0,15.71,20.24,8.8,8.43,1.0,9.51,1.0,12.52,4.18,3.96,8.53,8.39,9.27,19.99,1.02,28.0,8.7,37.64,4.0,20.01
G2204,8.55,1.0,3.55,1.05,4.09,5.44,8.12,3.96,8.91,4.61,8.65,7.64,1.17,7.08,2.59,5.14,6.66,3.77,5.87,3.76,2.0,7.69,8.58,9.1
G2205,11.0,1928.97,61.76,17.7,162.73,945.21,285.43,28.0,67.24,11123.64,164.36,5.0,9.14,8.83,9.33,2.22,7.87,8.4,9.0,5.05,2.35,4.2,9.45,2.01
G2206,5339.14,13506.8,7679.54,1418.53,5780.88,4149.51,5035.72,6124.15,3517.7,4037.61,4987.72,4797.6,5972.63,4050.43,7362.58,7803.78,4687.98,6974.54,4160.59,11257.06,11618.93,4145.49,11428.62,8895.8
G2207,1.42,2.0,1.0,4.0,4.5,8.0,1.0,6.53,2.0,3.36,2.0,2.0,9.59,2.6,6.91,1.95,8.47,5.37,6.89,3.91,7.0,9.4,6.44,2.52
G2208,361.0,453.0,313.0,241.0,358.0,859.0,666.0,72.0,113.0,232.0,172.0,230.0,106.0,240.0,474.0,350.0,194.0,526.0,685.0,221.0,519.0,467.0,181.0,474.0
G2209,2.0,23.0,5.0,4.46,106.0,30.0,12.0,3.0,7.55,2.42,4.45,1.0,1.98,4.0,8.0,28.0,8.0,6.0,26.0,5.8,4.41,16.0,22.0,32.0
G2210,390.0,4529.0,783.0,91.0,1755.0,856.0,418.0,176.0,148.0,188.0,258.0,238.0,176.0,455.0,705.0,295.0,2270.0,405.0,503.0,742.0,1160.0,798.0,796.0,781.0
G2211,44.0,55.0,51.0,6.0,22.0,46.0,33.0,5.0,2.0,6.0,4.0,2.0,4.0,11.0,13.0,15.0,8.0,8.0,12.0,18.0,1.0,44.0,34.0,14.0
G2212,1.0,7.0,17.0,7.97,7.4,6.7,5.0,1.0,6.0,9.35,5.22,3.7,9.32,2.45,9.99,8.83,5.0,1.0,3.34,6.3,4.56,8.95,6.1,4.13
G2213,2.72,6.93,6.88,5.07,4.35,6.86,4.57,4.25,6.0,2.31,5.47,3.18,5.08,8.97,9.5,4.74,2.22,1.17,1.37,6.99,1.04,4.64,8.34,2.92
G2214,6.0,9.0,10.0,22.0,9.57,1.0,1.0,2.94,1.0,1.0,15.0,6.0,2.0,7.14,1.42,11.0,6.43,1.0,3.0,75.0,1.0,9.33,4.0,4.82
G2215,96.0,953.0,408.0,16369.0,611.0,2456.0,441.0,430.0,1637.0,137.0,80064.0,4389.0,224.0,254.0,18479.0,36.0,116.0,35.0,239.0,72.0,140.0,9.0,9233.0,347.0
G2216,6958.0,6466.0,6880.0,1027.0,8340.0,1916.0,4095.0,1788.0,1819.0,1792.0,1744.0,2155.0,2076.0,3565.0,5461.0,5468.0,5298.0,5743.0,3837.0,5466.0,18718.0,5121.0,5425.0,7477.0
G2217,6.02,47.0,10.0,140.0,23.0,837.0,43.0,33.0,18.0,32.0,268.0,50.0,4.0,40.0,287.0,92.0,48.0,1663.0,112.0,127.0,582.0,40.0,295.0,21.0
G2218,1355.0,3457.0,733.0,245.0,609.0,1074.0,698.0,932.0,577.0,1240.0,958.0,1224.0,1182.0,1077.0,1388.0,849.0,709.0,1029.0,569.0,1181.0,1786.0,668.0,1610.0,1418.0
G2219,541.0,455.0,200.0,85.0,258.0,629.0,182.0,21.0,33.0,31.0,71.0,94.0,117.0,302.0,500.0,165.0,35.0,116.0,51.0,8.0,94.0,118.0,265.0,46.0
